"","tFirst","tSecond","type"
"164",2021-08-11 21:47:21,2021-08-12 11:06:21,1
"165",2021-08-12 11:06:21,2021-08-12 21:48:39,2
"166",2021-08-12 21:48:39,2021-08-13 11:10:22,1
"167",2021-08-13 11:10:22,2021-08-13 21:54:23,2
"168",2021-08-13 21:54:23,2021-08-14 11:09:53,1
"169",2021-08-14 11:09:53,2021-08-14 21:50:44,2
"170",2021-08-14 21:50:44,2021-08-15 11:11:03,1
"171",2021-08-15 11:11:03,2021-08-15 21:43:55,2
"172",2021-08-15 21:43:55,2021-08-16 11:08:15,1
"173",2021-08-16 11:08:15,2021-08-16 21:46:56,2
"174",2021-08-16 21:46:56,2021-08-17 11:11:05,1
"175",2021-08-17 11:11:05,2021-08-17 21:54:01,2
"176",2021-08-17 21:54:01,2021-08-18 10:57:26,1
"177",2021-08-18 10:57:26,2021-08-18 21:54:02,2
"178",2021-08-18 21:54:02,2021-08-19 11:07:27,1
"179",2021-08-19 11:07:27,2021-08-19 21:50:28,2
"180",2021-08-19 21:50:28,2021-08-20 11:11:08,1
"181",2021-08-20 11:11:08,2021-08-20 21:49:09,2
"182",2021-08-20 21:49:09,2021-08-21 11:02:58,1
"183",2021-08-21 11:02:58,2021-08-21 21:49:10,2
"184",2021-08-21 21:49:10,2021-08-22 11:06:29,1
"185",2021-08-22 11:06:29,2021-08-22 21:50:31,2
"186",2021-08-22 21:50:31,2021-08-23 11:03:13,1
"187",2021-08-23 11:03:13,2021-08-23 21:49:31,2
"188",2021-08-23 21:49:31,2021-08-24 10:56:11,1
"189",2021-08-24 10:56:11,2021-08-24 21:54:32,2
"190",2021-08-24 21:54:32,2021-08-25 10:56:32,1
"191",2021-08-25 10:56:32,2021-08-25 21:50:53,2
"192",2021-08-25 21:50:53,2021-08-26 10:59:33,1
"193",2021-08-26 10:59:33,2021-08-26 21:54:34,2
"194",2021-08-26 21:54:34,2021-08-27 10:56:33,1
"195",2021-08-27 10:56:33,2021-08-27 22:00:35,2
"196",2021-08-27 22:00:35,2021-08-28 11:01:34,1
"197",2021-08-28 11:01:34,2021-08-28 21:52:06,2
"198",2021-08-28 21:52:06,2021-08-29 10:56:35,1
"199",2021-08-29 10:56:35,2021-08-29 21:57:36,2
"200",2021-08-29 21:57:36,2021-08-30 10:57:36,1
"201",2021-08-30 10:57:36,2021-08-30 21:57:07,2
"202",2021-08-30 21:57:07,2021-08-31 10:46:37,1
"203",2021-08-31 10:46:37,2021-08-31 21:59:38,2
"204",2021-08-31 21:59:38,2021-09-01 10:52:38,1
"205",2021-09-01 10:52:38,2021-09-01 21:55:39,2
"206",2021-09-01 21:55:39,2021-09-02 10:53:28,1
"207",2021-09-02 10:53:28,2021-09-02 21:54:04,2
"208",2021-09-02 21:54:04,2021-09-03 10:56:39,1
"209",2021-09-03 10:56:39,2021-09-03 21:55:41,2
"210",2021-09-03 21:55:41,2021-09-04 10:58:20,1
"211",2021-09-04 10:58:20,2021-09-04 21:55:41,2
"212",2021-09-04 21:55:41,2021-09-05 10:51:21,1
"213",2021-09-05 10:51:21,2021-09-05 21:55:42,2
"214",2021-09-05 21:55:42,2021-09-06 10:50:12,1
"215",2021-09-06 10:50:12,2021-09-06 21:55:43,2
"216",2021-09-06 21:55:43,2021-09-07 10:50:13,1
"217",2021-09-07 10:50:13,2021-09-07 21:54:44,2
"218",2021-09-07 21:54:44,2021-09-08 10:51:43,1
"219",2021-09-08 10:51:43,2021-09-08 21:57:15,2
"220",2021-09-08 21:57:15,2021-09-09 10:46:44,1
"221",2021-09-09 10:46:44,2021-09-09 21:55:46,2
"222",2021-09-09 21:55:46,2021-09-10 10:41:45,1
"223",2021-09-10 10:41:45,2021-09-10 22:05:46,2
"224",2021-09-10 22:05:46,2021-09-11 10:45:16,1
"225",2021-09-11 10:45:16,2021-09-11 22:06:07,2
"226",2021-09-11 22:06:07,2021-09-12 10:38:23,1
"227",2021-09-12 10:38:23,2021-09-12 22:08:55,2
"228",2021-09-12 22:08:55,2021-09-13 10:43:08,1
"229",2021-09-13 10:43:08,2021-09-13 21:59:49,2
"230",2021-09-13 21:59:49,2021-09-14 10:36:48,1
"231",2021-09-14 10:36:48,2021-09-14 22:00:50,2
"232",2021-09-14 22:00:50,2021-09-15 10:36:49,1
"233",2021-09-15 10:36:49,2021-09-15 22:02:21,2
"234",2021-09-15 22:02:21,2021-09-16 10:16:50,1
"235",2021-09-16 10:16:50,2021-09-16 22:04:21,2
"236",2021-09-16 22:04:21,2021-09-17 10:36:51,1
"237",2021-09-17 10:36:51,2021-09-17 22:00:52,2
"238",2021-09-17 22:00:52,2021-09-18 10:32:52,1
"239",2021-09-18 10:32:52,2021-09-18 22:15:53,2
"240",2021-09-18 22:15:53,2021-09-19 10:53:34,1
"241",2021-09-19 10:53:34,2021-09-19 22:24:34,2
"242",2021-09-19 22:24:34,2021-09-20 10:43:48,1
"243",2021-09-20 10:43:48,2021-09-20 22:29:55,2
"244",2021-09-20 22:29:55,2021-09-21 10:53:30,1
"245",2021-09-21 10:53:30,2021-09-21 22:29:36,2
"246",2021-09-21 22:29:36,2021-09-22 10:51:05,1
"247",2021-09-22 10:51:05,2021-09-22 22:34:02,2
"248",2021-09-22 22:34:02,2021-09-23 10:49:56,1
"249",2021-09-23 10:49:56,2021-09-23 22:29:57,2
"250",2021-09-23 22:29:57,2021-09-24 10:26:57,1
"251",2021-09-24 10:26:57,2021-09-24 22:28:13,2
"252",2021-09-24 22:28:13,2021-09-25 10:39:43,1
"253",2021-09-25 10:39:43,2021-09-25 22:26:19,2
"254",2021-09-25 22:26:19,2021-09-26 10:56:51,1
"255",2021-09-26 10:56:51,2021-09-26 22:29:30,2
"256",2021-09-26 22:29:30,2021-09-27 10:49:44,1
"257",2021-09-27 10:49:44,2021-09-27 22:24:18,2
"258",2021-09-27 22:24:18,2021-09-28 10:52:30,1
"259",2021-09-28 10:52:30,2021-09-28 22:22:31,2
"260",2021-09-28 22:22:31,2021-09-29 10:38:21,1
"261",2021-09-29 10:38:21,2021-09-29 22:39:26,2
"262",2021-09-29 22:39:26,2021-09-30 10:49:47,1
"263",2021-09-30 10:49:47,2021-09-30 22:34:03,2
"264",2021-09-30 22:34:03,2021-10-01 10:50:03,1
"265",2021-10-01 10:50:03,2021-10-01 22:36:04,2
"266",2021-10-01 22:36:04,2021-10-02 10:43:03,1
"267",2021-10-02 10:43:03,2021-10-02 22:41:05,2
"268",2021-10-02 22:41:05,2021-10-03 10:46:44,1
"269",2021-10-03 10:46:44,2021-10-03 22:49:09,2
"270",2021-10-03 22:49:09,2021-10-04 10:32:45,1
"271",2021-10-04 10:32:45,2021-10-04 22:34:07,2
"272",2021-10-04 22:34:07,2021-10-05 10:29:05,1
"273",2021-10-05 10:29:05,2021-10-05 22:43:07,2
"274",2021-10-05 22:43:07,2021-10-06 10:46:43,1
"275",2021-10-06 10:46:43,2021-10-06 22:25:08,2
"276",2021-10-06 22:25:08,2021-10-07 10:43:52,1
"277",2021-10-07 10:43:52,2021-10-07 22:36:09,2
"278",2021-10-07 22:36:09,2021-10-08 10:39:01,1
"279",2021-10-08 10:39:01,2021-10-08 22:34:40,2
"280",2021-10-08 22:34:40,2021-10-09 10:44:54,1
"281",2021-10-09 10:44:54,2021-10-09 22:40:11,2
"282",2021-10-09 22:40:11,2021-10-10 10:41:50,1
"283",2021-10-10 10:41:50,2021-10-10 22:41:11,2
"284",2021-10-10 22:41:11,2021-10-11 10:38:53,1
"285",2021-10-11 10:38:53,2021-10-11 22:36:12,2
"286",2021-10-11 22:36:12,2021-10-12 10:38:12,1
"287",2021-10-12 10:38:12,2021-10-12 22:28:28,2
"288",2021-10-12 22:28:28,2021-10-13 10:33:44,1
"289",2021-10-13 10:33:44,2021-10-13 22:31:14,2
"290",2021-10-13 22:31:14,2021-10-14 10:27:13,1
"291",2021-10-14 10:27:13,2021-10-14 22:29:39,2
"292",2021-10-14 22:29:39,2021-10-15 10:29:59,1
"293",2021-10-15 10:29:59,2021-10-15 22:33:16,2
"294",2021-10-15 22:33:16,2021-10-16 10:38:15,1
"295",2021-10-16 10:38:15,2021-10-16 22:41:16,2
"296",2021-10-16 22:41:16,2021-10-17 10:40:01,1
"297",2021-10-17 10:40:01,2021-10-17 22:31:17,2
"298",2021-10-17 22:31:17,2021-10-18 10:40:47,1
"299",2021-10-18 10:40:47,2021-10-18 22:30:18,2
"300",2021-10-18 22:30:18,2021-10-19 10:35:47,1
"301",2021-10-19 10:35:47,2021-10-19 22:31:19,2
"302",2021-10-19 22:31:19,2021-10-20 10:32:18,1
"303",2021-10-20 10:32:18,2021-10-20 22:31:40,2
"304",2021-10-20 22:31:40,2021-10-21 10:32:19,1
"305",2021-10-21 10:32:19,2021-10-21 22:29:25,2
"306",2021-10-21 22:29:25,2021-10-22 10:38:56,1
"307",2021-10-22 10:38:56,2021-10-22 22:34:21,2
"308",2021-10-22 22:34:21,2021-10-23 10:33:21,1
"309",2021-10-23 10:33:21,2021-10-23 22:27:12,2
"310",2021-10-23 22:27:12,2021-10-24 10:33:52,1
"311",2021-10-24 10:33:52,2021-10-24 22:29:32,2
"312",2021-10-24 22:29:32,2021-10-25 10:35:52,1
"313",2021-10-25 10:35:52,2021-10-25 22:32:54,2
"314",2021-10-25 22:32:54,2021-10-26 10:32:23,1
"315",2021-10-26 10:32:23,2021-10-26 22:31:25,2
"316",2021-10-26 22:31:25,2021-10-27 10:35:54,1
"317",2021-10-27 10:35:54,2021-10-27 22:25:26,2
"318",2021-10-27 22:25:26,2021-10-28 10:37:25,1
"319",2021-10-28 10:37:25,2021-10-28 22:29:32,2
"320",2021-10-28 22:29:32,2021-10-29 10:33:26,1
"321",2021-10-29 10:33:26,2021-10-29 22:25:47,2
"322",2021-10-29 22:25:47,2021-10-30 10:25:57,1
"323",2021-10-30 10:25:57,2021-10-30 22:30:28,2
"324",2021-10-30 22:30:28,2021-10-31 10:35:27,1
"325",2021-10-31 10:35:27,2021-10-31 22:26:49,2
"326",2021-10-31 22:26:49,2021-11-01 10:38:04,1
"327",2021-11-01 10:38:04,2021-11-01 22:28:00,2
"328",2021-11-01 22:28:00,2021-11-02 10:32:29,1
"329",2021-11-02 10:32:29,2021-11-02 22:36:31,2
"330",2021-11-02 22:36:31,2021-11-03 10:30:30,1
"331",2021-11-03 10:30:30,2021-11-03 22:35:31,2
"332",2021-11-03 22:35:31,2021-11-04 10:33:31,1
"333",2021-11-04 10:33:31,2021-11-04 22:33:02,2
"334",2021-11-04 22:33:02,2021-11-05 10:27:32,1
"335",2021-11-05 10:27:32,2021-11-05 22:35:33,2
"336",2021-11-05 22:35:33,2021-11-06 10:31:02,1
"337",2021-11-06 10:31:02,2021-11-06 22:30:58,2
"338",2021-11-06 22:30:58,2021-11-07 10:29:16,1
"339",2021-11-07 10:29:16,2021-11-07 22:35:35,2
"340",2021-11-07 22:35:35,2021-11-08 10:37:10,1
"341",2021-11-08 10:37:10,2021-11-08 22:40:06,2
"342",2021-11-08 22:40:06,2021-11-09 10:31:11,1
"343",2021-11-09 10:31:11,2021-11-09 23:01:36,2
"344",2021-11-09 23:01:36,2021-11-10 10:33:36,1
"345",2021-11-10 10:33:36,2021-11-10 22:41:37,2
"346",2021-11-10 22:41:37,2021-11-11 10:24:13,1
"347",2021-11-11 10:24:13,2021-11-11 22:43:08,2
"348",2021-11-11 22:43:08,2021-11-12 10:34:29,1
"349",2021-11-12 10:34:29,2021-11-12 22:43:09,2
"350",2021-11-12 22:43:09,2021-11-13 10:35:23,1
"351",2021-11-13 10:35:23,2021-11-13 22:41:40,2
"352",2021-11-13 22:41:40,2021-11-14 10:27:39,1
"353",2021-11-14 10:27:39,2021-11-14 22:38:11,2
"354",2021-11-14 22:38:11,2021-11-15 10:34:32,1
"355",2021-11-15 10:34:32,2021-11-15 22:38:41,2
"356",2021-11-15 22:38:41,2021-11-16 10:29:32,1
"357",2021-11-16 10:29:32,2021-11-16 22:44:43,2
"358",2021-11-16 22:44:43,2021-11-17 10:24:18,1
"359",2021-11-17 10:24:18,2021-11-17 22:38:07,2
"360",2021-11-17 22:38:07,2021-11-18 10:28:42,1
"361",2021-11-18 10:28:42,2021-11-18 22:41:44,2
"362",2021-11-18 22:41:44,2021-11-19 10:23:43,1
"363",2021-11-19 10:23:43,2021-11-19 22:40:45,2
"364",2021-11-19 22:40:45,2021-11-20 10:28:58,1
"365",2021-11-20 10:28:58,2021-11-20 22:41:46,2
"366",2021-11-20 22:41:46,2021-11-21 10:27:25,1
"367",2021-11-21 10:27:25,2021-11-21 22:50:06,2
"368",2021-11-21 22:50:06,2021-11-22 10:29:28,1
"369",2021-11-22 10:29:28,2021-11-22 22:46:47,2
"370",2021-11-22 22:46:47,2021-11-23 10:32:27,1
"371",2021-11-23 10:32:27,2021-11-23 22:45:48,2
"372",2021-11-23 22:45:48,2021-11-24 10:23:47,1
"373",2021-11-24 10:23:47,2021-11-24 22:51:49,2
"374",2021-11-24 22:51:49,2021-11-25 10:29:36,1
"375",2021-11-25 10:29:36,2021-11-25 22:55:20,2
"376",2021-11-25 22:55:20,2021-11-26 10:22:49,1
"377",2021-11-26 10:22:49,2021-11-26 22:49:54,2
"378",2021-11-26 22:49:54,2021-11-27 10:26:50,1
"379",2021-11-27 10:26:50,2021-11-27 22:51:15,2
"380",2021-11-27 22:51:15,2021-11-28 10:29:38,1
"381",2021-11-28 10:29:38,2021-11-28 23:05:52,2
"382",2021-11-28 23:05:52,2021-11-29 10:30:37,1
"383",2021-11-29 10:30:37,2021-11-29 22:50:53,2
"384",2021-11-29 22:50:53,2021-11-30 10:30:37,1
"385",2021-11-30 10:30:37,2021-11-30 22:56:54,2
"386",2021-11-30 22:56:54,2021-12-01 10:34:46,1
"387",2021-12-01 10:34:46,2021-12-01 22:51:55,2
"388",2021-12-01 22:51:55,2021-12-02 10:36:24,1
"389",2021-12-02 10:36:24,2021-12-02 22:46:56,2
"390",2021-12-02 22:46:56,2021-12-03 10:34:51,1
"391",2021-12-03 10:34:51,2021-12-03 22:56:56,2
"392",2021-12-03 22:56:56,2021-12-04 10:33:56,1
"393",2021-12-04 10:33:56,2021-12-04 22:46:57,2
"394",2021-12-04 22:46:57,2021-12-05 10:41:27,1
"395",2021-12-05 10:41:27,2021-12-05 22:48:28,2
"396",2021-12-05 22:48:28,2021-12-06 10:32:37,1
"397",2021-12-06 10:32:37,2021-12-06 22:43:23,2
"398",2021-12-06 22:43:23,2021-12-07 10:39:28,1
"399",2021-12-07 10:39:28,2021-12-07 22:47:00,2
"400",2021-12-07 22:47:00,2021-12-08 10:40:59,1
"401",2021-12-08 10:40:59,2021-12-08 23:02:01,2
"402",2021-12-08 23:02:01,2021-12-09 10:44:20,1
"403",2021-12-09 10:44:20,2021-12-09 22:47:01,2
"404",2021-12-09 22:47:01,2021-12-10 10:41:31,1
"405",2021-12-10 10:41:31,2021-12-10 22:48:32,2
"406",2021-12-10 22:48:32,2021-12-11 10:38:02,1
"407",2021-12-11 10:38:02,2021-12-11 22:57:03,2
"408",2021-12-11 22:57:03,2021-12-12 10:34:45,1
"409",2021-12-12 10:34:45,2021-12-12 22:51:04,2
"410",2021-12-12 22:51:04,2021-12-13 10:29:43,1
"411",2021-12-13 10:29:43,2021-12-13 22:52:05,2
"412",2021-12-13 22:52:05,2021-12-14 10:39:04,1
"413",2021-12-14 10:39:04,2021-12-14 22:56:06,2
"414",2021-12-14 22:56:06,2021-12-15 10:39:25,1
"415",2021-12-15 10:39:25,2021-12-15 23:02:06,2
"416",2021-12-15 23:02:06,2021-12-16 10:47:16,1
"417",2021-12-16 10:47:16,2021-12-16 22:49:22,2
"418",2021-12-16 22:49:22,2021-12-17 10:39:47,1
"419",2021-12-17 10:39:47,2021-12-17 22:51:18,2
"420",2021-12-17 22:51:18,2021-12-18 10:39:37,1
"421",2021-12-18 10:39:37,2021-12-18 22:55:37,2
"422",2021-12-18 22:55:37,2021-12-19 10:33:08,1
"423",2021-12-19 10:33:08,2021-12-19 22:43:40,2
"424",2021-12-19 22:43:40,2021-12-20 10:43:09,1
"425",2021-12-20 10:43:09,2021-12-20 22:49:26,2
"426",2021-12-20 22:49:26,2021-12-21 10:39:30,1
"427",2021-12-21 10:39:30,2021-12-21 22:50:51,2
"428",2021-12-21 22:50:51,2021-12-22 10:46:11,1
"429",2021-12-22 10:46:11,2021-12-22 22:57:12,2
"430",2021-12-22 22:57:12,2021-12-23 10:48:12,1
"431",2021-12-23 10:48:12,2021-12-23 22:57:13,2
"432",2021-12-23 22:57:13,2021-12-24 10:52:52,1
"433",2021-12-24 10:52:52,2021-12-24 22:57:14,2
"434",2021-12-24 22:57:14,2021-12-25 10:51:49,1
"435",2021-12-25 10:51:49,2021-12-25 22:53:05,2
"436",2021-12-25 22:53:05,2021-12-26 10:49:51,1
"437",2021-12-26 10:49:51,2021-12-26 22:53:15,2
"438",2021-12-26 22:53:15,2021-12-27 10:48:15,1
"439",2021-12-27 10:48:15,2021-12-27 22:57:16,2
"440",2021-12-27 22:57:16,2021-12-28 10:52:26,1
"441",2021-12-28 10:52:26,2021-12-28 22:56:17,2
"442",2021-12-28 22:56:17,2021-12-29 10:53:17,1
"443",2021-12-29 10:53:17,2021-12-29 23:02:18,2
"444",2021-12-29 23:02:18,2021-12-30 10:49:17,1
"445",2021-12-30 10:49:17,2021-12-30 22:57:19,2
"446",2021-12-30 22:57:19,2021-12-31 10:49:18,1
"447",2021-12-31 10:49:18,2021-12-31 23:00:40,2
"448",2021-12-31 23:00:40,2022-01-01 10:50:03,1
"449",2022-01-01 10:50:03,2022-01-01 22:57:40,2
"450",2022-01-01 22:57:40,2022-01-02 10:54:20,1
