"","tFirst","tSecond","type"
"450",2021-12-24 22:47:57,2021-12-25 11:04:47,1
"451",2021-12-25 11:04:47,2021-12-25 22:48:12,2
"452",2021-12-25 22:48:12,2021-12-26 11:09:11,1
"453",2021-12-26 11:09:11,2021-12-26 22:54:36,2
"454",2021-12-26 22:54:36,2021-12-27 11:14:11,1
"455",2021-12-27 11:14:11,2021-12-27 22:56:25,2
"456",2021-12-27 22:56:25,2021-12-28 11:08:46,1
"457",2021-12-28 11:08:46,2021-12-28 22:53:12,2
"458",2021-12-28 22:53:12,2021-12-29 11:11:56,1
"459",2021-12-29 11:11:56,2021-12-29 22:56:58,2
"460",2021-12-29 22:56:58,2021-12-30 11:09:26,1
"461",2021-12-30 11:09:26,2021-12-30 22:58:36,2
"462",2021-12-30 22:58:36,2021-12-31 11:11:56,1
"463",2021-12-31 11:11:56,2021-12-31 22:58:12,2
"464",2021-12-31 22:58:12,2022-01-01 11:05:56,1
"465",2022-01-01 11:05:56,2022-01-01 22:57:54,2
"466",2022-01-01 22:57:54,2022-01-02 11:07:11,1
"467",2022-01-02 11:07:11,2022-01-02 23:00:27,2
"468",2022-01-02 23:00:27,2022-01-03 11:10:41,1
"469",2022-01-03 11:10:41,2022-01-03 22:58:05,2
"470",2022-01-03 22:58:05,2022-01-04 11:10:36,1
"471",2022-01-04 11:10:36,2022-01-04 22:58:12,2
"472",2022-01-04 22:58:12,2022-01-05 11:05:31,1
"473",2022-01-05 11:05:31,2022-01-05 22:57:12,2
"474",2022-01-05 22:57:12,2022-01-06 11:10:11,1
"475",2022-01-06 11:10:11,2022-01-06 22:57:36,2
"476",2022-01-06 22:57:36,2022-01-07 11:16:56,1
"477",2022-01-07 11:16:56,2022-01-07 23:00:27,2
"478",2022-01-07 23:00:27,2022-01-08 11:17:11,1
"479",2022-01-08 11:17:11,2022-01-08 22:58:32,2
"480",2022-01-08 22:58:32,2022-01-09 11:15:41,1
"481",2022-01-09 11:15:41,2022-01-09 23:01:15,2
"482",2022-01-09 23:01:15,2022-01-10 11:17:47,1
"483",2022-01-10 11:17:47,2022-01-10 23:00:12,2
"484",2022-01-10 23:00:12,2022-01-11 11:16:56,1
"485",2022-01-11 11:16:56,2022-01-11 22:58:32,2
"486",2022-01-11 22:58:32,2022-01-12 11:25:11,1
"487",2022-01-12 11:25:11,2022-01-12 22:57:57,2
"488",2022-01-12 22:57:57,2022-01-13 11:24:11,1
"489",2022-01-13 11:24:11,2022-01-13 23:00:27,2
"490",2022-01-13 23:00:27,2022-01-14 11:20:58,1
"491",2022-01-14 11:20:58,2022-01-14 23:00:27,2
"492",2022-01-14 23:00:27,2022-01-15 11:19:11,1
"493",2022-01-15 11:19:11,2022-01-15 22:55:12,2
"494",2022-01-15 22:55:12,2022-01-16 11:19:11,1
"495",2022-01-16 11:19:11,2022-01-16 22:55:27,2
"496",2022-01-16 22:55:27,2022-01-17 11:24:11,1
"497",2022-01-17 11:24:11,2022-01-17 23:03:32,2
"498",2022-01-17 23:03:32,2022-01-18 11:15:01,1
"499",2022-01-18 11:15:01,2022-01-18 23:02:12,2
"500",2022-01-18 23:02:12,2022-01-19 11:17:11,1
"501",2022-01-19 11:17:11,2022-01-19 22:57:57,2
"502",2022-01-19 22:57:57,2022-01-20 11:19:26,1
"503",2022-01-20 11:19:26,2022-01-20 23:01:52,2
"504",2022-01-20 23:01:52,2022-01-21 11:22:11,1
"505",2022-01-21 11:22:11,2022-01-21 23:00:27,2
"506",2022-01-21 23:00:27,2022-01-22 11:20:35,1
"507",2022-01-22 11:20:35,2022-01-22 22:59:12,2
"508",2022-01-22 22:59:12,2022-01-23 11:23:51,1
"509",2022-01-23 11:23:51,2022-01-23 23:00:12,2
"510",2022-01-23 23:00:12,2022-01-24 11:23:51,1
"511",2022-01-24 11:23:51,2022-01-24 23:00:27,2
"512",2022-01-24 23:00:27,2022-01-25 11:21:56,1
"513",2022-01-25 11:21:56,2022-01-25 23:04:36,2
"514",2022-01-25 23:04:36,2022-01-26 11:20:47,1
"515",2022-01-26 11:20:47,2022-01-26 23:04:12,2
"516",2022-01-26 23:04:12,2022-01-27 11:21:56,1
"517",2022-01-27 11:21:56,2022-01-27 23:05:27,2
"518",2022-01-27 23:05:27,2022-01-28 11:21:56,1
"519",2022-01-28 11:21:56,2022-01-28 23:02:12,2
"520",2022-01-28 23:02:12,2022-01-29 11:21:56,1
"521",2022-01-29 11:21:56,2022-01-29 23:02:57,2
"522",2022-01-29 23:02:57,2022-01-30 11:22:11,1
"523",2022-01-30 11:22:11,2022-01-30 22:59:36,2
"524",2022-01-30 22:59:36,2022-01-31 11:21:07,1
"525",2022-01-31 11:21:07,2022-01-31 23:00:12,2
"526",2022-01-31 23:00:12,2022-02-01 11:25:51,1
"527",2022-02-01 11:25:51,2022-02-01 22:58:12,2
"528",2022-02-01 22:58:12,2022-02-02 11:24:26,1
"529",2022-02-02 11:24:26,2022-02-02 23:01:52,2
"530",2022-02-02 23:01:52,2022-02-03 11:22:11,1
"531",2022-02-03 11:22:11,2022-02-03 22:57:12,2
"532",2022-02-03 22:57:12,2022-02-04 11:20:39,1
"533",2022-02-04 11:20:39,2022-02-04 23:02:36,2
"534",2022-02-04 23:02:36,2022-02-05 11:20:31,1
"535",2022-02-05 11:20:31,2022-02-05 23:02:37,2
"536",2022-02-05 23:02:37,2022-02-06 11:22:47,1
"537",2022-02-06 11:22:47,2022-02-06 23:04:36,2
"538",2022-02-06 23:04:36,2022-02-07 11:23:21,1
"539",2022-02-07 11:23:21,2022-02-07 23:04:42,2
"540",2022-02-07 23:04:42,2022-02-08 11:21:01,1
"541",2022-02-08 11:21:01,2022-02-08 23:01:44,2
"542",2022-02-08 23:01:44,2022-02-09 11:25:41,1
"543",2022-02-09 11:25:41,2022-02-09 22:59:42,2
"544",2022-02-09 22:59:42,2022-02-10 11:23:11,1
"545",2022-02-10 11:23:11,2022-02-10 23:03:32,2
"546",2022-02-10 23:03:32,2022-02-11 11:20:51,1
"547",2022-02-11 11:20:51,2022-02-11 23:01:25,2
"548",2022-02-11 23:01:25,2022-02-12 11:22:47,1
"549",2022-02-12 11:22:47,2022-02-12 23:00:12,2
"550",2022-02-12 23:00:12,2022-02-13 11:25:45,1
"551",2022-02-13 11:25:45,2022-02-13 23:01:52,2
"552",2022-02-13 23:01:52,2022-02-14 11:26:02,1
"553",2022-02-14 11:26:02,2022-02-14 22:56:52,2
"554",2022-02-14 22:56:52,2022-02-15 11:25:41,1
"555",2022-02-15 11:25:41,2022-02-15 22:57:12,2
"556",2022-02-15 22:57:12,2022-02-16 11:27:47,1
"557",2022-02-16 11:27:47,2022-02-16 22:51:52,2
"558",2022-02-16 22:51:52,2022-02-17 11:31:03,1
"559",2022-02-17 11:31:03,2022-02-17 22:54:42,2
"560",2022-02-17 22:54:42,2022-02-18 11:29:47,1
"561",2022-02-18 11:29:47,2022-02-18 22:53:12,2
"562",2022-02-18 22:53:12,2022-02-19 11:32:47,1
"563",2022-02-19 11:32:47,2022-02-19 22:58:19,2
"564",2022-02-19 22:58:19,2022-02-20 11:26:56,1
"565",2022-02-20 11:26:56,2022-02-20 23:00:12,2
"566",2022-02-20 23:00:12,2022-02-21 11:27:41,1
"567",2022-02-21 11:27:41,2022-02-21 22:59:42,2
"568",2022-02-21 22:59:42,2022-02-22 11:17:41,1
"569",2022-02-22 11:17:41,2022-02-22 23:01:16,2
"570",2022-02-22 23:01:16,2022-02-23 11:24:39,1
"571",2022-02-23 11:24:39,2022-02-23 22:59:02,2
"572",2022-02-23 22:59:02,2022-02-24 11:22:11,1
"573",2022-02-24 11:22:11,2022-02-24 23:04:12,2
"574",2022-02-24 23:04:12,2022-02-25 11:25:39,1
"575",2022-02-25 11:25:39,2022-02-25 22:55:27,2
"576",2022-02-25 22:55:27,2022-02-26 11:28:21,1
"577",2022-02-26 11:28:21,2022-02-26 22:56:32,2
"578",2022-02-26 22:56:32,2022-02-27 11:28:21,1
"579",2022-02-27 11:28:21,2022-02-27 22:55:27,2
"580",2022-02-27 22:55:27,2022-02-28 11:33:21,1
"581",2022-02-28 11:33:21,2022-02-28 22:50:27,2
"582",2022-02-28 22:50:27,2022-03-01 11:30:51,1
"583",2022-03-01 11:30:51,2022-03-01 22:55:27,2
"584",2022-03-01 22:55:27,2022-03-02 11:31:56,1
"585",2022-03-02 11:31:56,2022-03-02 22:51:42,2
"586",2022-03-02 22:51:42,2022-03-03 11:23:21,1
"587",2022-03-03 11:23:21,2022-03-03 22:56:52,2
"588",2022-03-03 22:56:52,2022-03-04 11:30:54,1
"589",2022-03-04 11:30:54,2022-03-04 22:51:22,2
"590",2022-03-04 22:51:22,2022-03-05 11:22:11,1
"591",2022-03-05 11:22:11,2022-03-05 22:55:27,2
"592",2022-03-05 22:55:27,2022-03-06 11:26:56,1
"593",2022-03-06 11:26:56,2022-03-06 22:51:42,2
"594",2022-03-06 22:51:42,2022-03-07 11:30:58,1
"595",2022-03-07 11:30:58,2022-03-07 22:47:12,2
"596",2022-03-07 22:47:12,2022-03-08 11:30:11,1
"597",2022-03-08 11:30:11,2022-03-08 22:49:36,2
"598",2022-03-08 22:49:36,2022-03-09 11:28:47,1
"599",2022-03-09 11:28:47,2022-03-09 22:50:27,2
"600",2022-03-09 22:50:27,2022-03-10 11:32:11,1
"601",2022-03-10 11:32:11,2022-03-10 22:46:52,2
"602",2022-03-10 22:46:52,2022-03-11 11:29:11,1
"603",2022-03-11 11:29:11,2022-03-11 22:48:12,2
"604",2022-03-11 22:48:12,2022-03-12 11:17:11,1
"605",2022-03-12 11:17:11,2022-03-12 22:42:12,2
"606",2022-03-12 22:42:12,2022-03-13 11:26:56,1
"607",2022-03-13 11:26:56,2022-03-13 22:43:12,2
"608",2022-03-13 22:43:12,2022-03-14 11:20:58,1
"609",2022-03-14 11:20:58,2022-03-14 22:42:12,2
"610",2022-03-14 22:42:12,2022-03-15 11:24:26,1
"611",2022-03-15 11:24:26,2022-03-15 22:42:12,2
"612",2022-03-15 22:42:12,2022-03-16 11:20:11,1
"613",2022-03-16 11:20:11,2022-03-16 22:46:36,2
"614",2022-03-16 22:46:36,2022-03-17 11:22:11,1
"615",2022-03-17 11:22:11,2022-03-17 22:38:12,2
"616",2022-03-17 22:38:12,2022-03-18 11:16:56,1
"617",2022-03-18 11:16:56,2022-03-18 22:46:52,2
"618",2022-03-18 22:46:52,2022-03-19 11:18:51,1
"619",2022-03-19 11:18:51,2022-03-19 22:45:12,2
"620",2022-03-19 22:45:12,2022-03-20 11:17:41,1
"621",2022-03-20 11:17:41,2022-03-20 22:41:36,2
"622",2022-03-20 22:41:36,2022-03-21 11:20:31,1
"623",2022-03-21 11:20:31,2022-03-21 22:39:02,2
"624",2022-03-21 22:39:02,2022-03-22 11:18:47,1
"625",2022-03-22 11:18:47,2022-03-22 22:40:27,2
"626",2022-03-22 22:40:27,2022-03-23 11:18:11,1
"627",2022-03-23 11:18:11,2022-03-23 22:33:12,2
"628",2022-03-23 22:33:12,2022-03-24 11:27:11,1
"629",2022-03-24 11:27:11,2022-03-24 22:19:42,2
"630",2022-03-24 22:19:42,2022-03-25 11:08:46,1
"631",2022-03-25 11:08:46,2022-03-25 22:17:30,2
"632",2022-03-25 22:17:30,2022-03-26 11:12:11,1
"633",2022-03-26 11:12:11,2022-03-26 22:10:12,2
"634",2022-03-26 22:10:12,2022-03-27 10:55:11,1
"635",2022-03-27 10:55:11,2022-03-27 22:10:27,2
"636",2022-03-27 22:10:27,2022-03-28 10:52:11,1
"637",2022-03-28 10:52:11,2022-03-28 22:09:12,2
"638",2022-03-28 22:09:12,2022-03-29 10:55:31,1
"639",2022-03-29 10:55:31,2022-03-29 22:07:12,2
"640",2022-03-29 22:07:12,2022-03-30 10:57:47,1
"641",2022-03-30 10:57:47,2022-03-30 22:02:36,2
"642",2022-03-30 22:02:36,2022-03-31 11:01:56,1
"643",2022-03-31 11:01:56,2022-03-31 22:05:12,2
"644",2022-03-31 22:05:12,2022-04-01 10:34:11,1
"645",2022-04-01 10:34:11,2022-04-01 22:16:14,2
"646",2022-04-01 22:16:14,2022-04-02 10:34:11,1
"647",2022-04-02 10:34:11,2022-04-02 22:11:13,2
"648",2022-04-02 22:11:13,2022-04-03 10:52:11,1
"649",2022-04-03 10:52:11,2022-04-03 21:58:12,2
"650",2022-04-03 21:58:12,2022-04-04 10:59:11,1
"651",2022-04-04 10:59:11,2022-04-04 21:53:12,2
"652",2022-04-04 21:53:12,2022-04-05 10:55:41,1
"653",2022-04-05 10:55:41,2022-04-05 21:51:52,2
"654",2022-04-05 21:51:52,2022-04-06 10:50:11,1
"655",2022-04-06 10:50:11,2022-04-06 21:53:12,2
"656",2022-04-06 21:53:12,2022-04-07 10:57:41,1
"657",2022-04-07 10:57:41,2022-04-07 21:48:12,2
"658",2022-04-07 21:48:12,2022-04-08 10:55:41,1
"659",2022-04-08 10:55:41,2022-04-08 21:47:12,2
"660",2022-04-08 21:47:12,2022-04-09 10:56:11,1
"661",2022-04-09 10:56:11,2022-04-09 21:48:12,2
"662",2022-04-09 21:48:12,2022-04-10 10:57:11,1
"663",2022-04-10 10:57:11,2022-04-10 21:53:12,2
"664",2022-04-10 21:53:12,2022-04-11 10:59:11,1
"665",2022-04-11 10:59:11,2022-04-11 21:48:12,2
"666",2022-04-11 21:48:12,2022-04-12 10:54:11,1
"667",2022-04-12 10:54:11,2022-04-12 21:51:16,2
"668",2022-04-12 21:51:16,2022-04-13 10:57:41,1
"669",2022-04-13 10:57:41,2022-04-13 21:46:17,2
"670",2022-04-13 21:46:17,2022-04-14 11:01:56,1
"671",2022-04-14 11:01:56,2022-04-14 21:45:12,2
"672",2022-04-14 21:45:12,2022-04-15 10:58:11,1
"673",2022-04-15 10:58:11,2022-04-15 21:50:12,2
"674",2022-04-15 21:50:12,2022-04-16 10:48:51,1
"675",2022-04-16 10:48:51,2022-04-16 21:52:12,2
"676",2022-04-16 21:52:12,2022-04-17 10:55:41,1
"677",2022-04-17 10:55:41,2022-04-17 21:53:12,2
"678",2022-04-17 21:53:12,2022-04-18 10:40:11,1
"679",2022-04-18 10:40:11,2022-04-18 22:06:27,2
"680",2022-04-18 22:06:27,2022-04-19 10:30:55,1
"681",2022-04-19 10:30:55,2022-04-19 22:02:30,2
"682",2022-04-19 22:02:30,2022-04-20 10:26:03,1
"683",2022-04-20 10:26:03,2022-04-20 21:51:27,2
"684",2022-04-20 21:51:27,2022-04-21 10:41:09,1
"685",2022-04-21 10:41:09,2022-04-21 21:56:14,2
"686",2022-04-21 21:56:14,2022-04-22 10:36:09,1
"687",2022-04-22 10:36:09,2022-04-22 21:51:18,2
"688",2022-04-22 21:51:18,2022-04-23 10:46:01,1
"689",2022-04-23 10:46:01,2022-04-23 21:56:17,2
"690",2022-04-23 21:56:17,2022-04-24 10:55:56,1
"691",2022-04-24 10:55:56,2022-04-24 21:46:26,2
"692",2022-04-24 21:46:26,2022-04-25 10:55:56,1
"693",2022-04-25 10:55:56,2022-04-25 21:51:35,2
"694",2022-04-25 21:51:35,2022-04-26 10:38:21,1
"695",2022-04-26 10:38:21,2022-04-26 21:51:27,2
"696",2022-04-26 21:51:27,2022-04-27 11:00:51,1
"697",2022-04-27 11:00:51,2022-04-27 21:41:32,2
"698",2022-04-27 21:41:32,2022-04-28 10:46:06,1
"699",2022-04-28 10:46:06,2022-04-28 21:51:14,2
"700",2022-04-28 21:51:14,2022-04-29 10:35:36,1
"701",2022-04-29 10:35:36,2022-04-29 21:52:05,2
"702",2022-04-29 21:52:05,2022-04-30 10:45:47,1
"703",2022-04-30 10:45:47,2022-04-30 21:56:37,2
"704",2022-04-30 21:56:37,2022-05-01 10:45:25,1
"705",2022-05-01 10:45:25,2022-05-01 22:11:13,2
"706",2022-05-01 22:11:13,2022-05-02 10:50:54,1
"707",2022-05-02 10:50:54,2022-05-02 21:51:12,2
"708",2022-05-02 21:51:12,2022-05-03 10:56:09,1
