"","tFirst","tSecond","type"
"451",2022-01-10 09:44:06,2022-01-10 22:55:31,2
"452",2022-01-10 22:55:31,2022-01-11 09:23:06,1
"453",2022-01-11 09:23:06,2022-01-11 22:50:26,2
"454",2022-01-11 22:50:26,2022-01-12 09:48:07,1
"455",2022-01-12 09:48:07,2022-01-12 22:55:27,2
"456",2022-01-12 22:55:27,2022-01-13 09:48:57,1
"457",2022-01-13 09:48:57,2022-01-13 22:50:23,2
"458",2022-01-13 22:50:23,2022-01-14 09:58:08,1
"459",2022-01-14 09:58:08,2022-01-14 22:50:26,2
"460",2022-01-14 22:50:26,2022-01-15 09:59:53,1
"461",2022-01-15 09:59:53,2022-01-15 22:45:37,2
"462",2022-01-15 22:45:37,2022-01-16 09:41:39,1
"463",2022-01-16 09:41:39,2022-01-16 22:55:48,2
"464",2022-01-16 22:55:48,2022-01-17 09:49:09,1
"465",2022-01-17 09:49:09,2022-01-17 23:00:20,2
"466",2022-01-17 23:00:20,2022-01-18 09:53:10,1
"467",2022-01-18 09:53:10,2022-01-18 22:55:27,2
"468",2022-01-18 22:55:27,2022-01-19 09:56:40,1
"469",2022-01-19 09:56:40,2022-01-19 22:45:29,2
"470",2022-01-19 22:45:29,2022-01-20 09:44:01,1
"471",2022-01-20 09:44:01,2022-01-20 23:00:16,2
"472",2022-01-20 23:00:16,2022-01-21 09:43:26,1
"473",2022-01-21 09:43:26,2022-01-21 22:55:26,2
"474",2022-01-21 22:55:26,2022-01-22 09:44:02,1
"475",2022-01-22 09:44:02,2022-01-22 22:50:43,2
"476",2022-01-22 22:50:43,2022-01-23 09:55:09,1
"477",2022-01-23 09:55:09,2022-01-23 22:55:30,2
"478",2022-01-23 22:55:30,2022-01-24 09:54:43,1
"479",2022-01-24 09:54:43,2022-01-24 22:50:35,2
"480",2022-01-24 22:50:35,2022-01-25 10:09:13,1
"481",2022-01-25 10:09:13,2022-01-25 22:43:45,2
"482",2022-01-25 22:43:45,2022-01-26 09:59:14,1
"483",2022-01-26 09:59:14,2022-01-26 22:48:45,2
"484",2022-01-26 22:48:45,2022-01-27 09:59:50,1
"485",2022-01-27 09:59:50,2022-01-27 23:10:18,2
"486",2022-01-27 23:10:18,2022-01-28 10:01:00,1
"487",2022-01-28 10:01:00,2022-01-28 22:50:48,2
"488",2022-01-28 22:50:48,2022-01-29 09:54:45,1
"489",2022-01-29 09:54:45,2022-01-29 22:50:30,2
"490",2022-01-29 22:50:30,2022-01-30 10:00:09,1
"491",2022-01-30 10:00:09,2022-01-30 22:55:19,2
"492",2022-01-30 22:55:19,2022-01-31 09:46:47,1
"493",2022-01-31 09:46:47,2022-01-31 22:56:36,2
"494",2022-01-31 22:56:36,2022-02-01 09:53:17,1
"495",2022-02-01 09:53:17,2022-02-01 22:50:53,2
"496",2022-02-01 22:50:53,2022-02-02 10:03:33,1
"497",2022-02-02 10:03:33,2022-02-02 23:01:05,2
"498",2022-02-02 23:01:05,2022-02-03 10:06:48,1
"499",2022-02-03 10:06:48,2022-02-03 22:55:42,2
"500",2022-02-03 22:55:42,2022-02-04 10:04:51,1
"501",2022-02-04 10:04:51,2022-02-04 22:46:20,2
"502",2022-02-04 22:46:20,2022-02-05 10:16:49,1
"503",2022-02-05 10:16:49,2022-02-05 22:41:20,2
"504",2022-02-05 22:41:20,2022-02-06 10:06:50,1
"505",2022-02-06 10:06:50,2022-02-06 22:54:36,2
"506",2022-02-06 22:54:36,2022-02-07 10:08:56,1
"507",2022-02-07 10:08:56,2022-02-07 22:47:41,2
"508",2022-02-07 22:47:41,2022-02-08 10:08:01,1
"509",2022-02-08 10:08:01,2022-02-08 22:50:41,2
"510",2022-02-08 22:50:41,2022-02-09 10:08:21,1
"511",2022-02-09 10:08:21,2022-02-09 22:41:22,2
"512",2022-02-09 22:41:22,2022-02-10 10:16:52,1
"513",2022-02-10 10:16:52,2022-02-10 22:45:47,2
"514",2022-02-10 22:45:47,2022-02-11 10:19:42,1
"515",2022-02-11 10:19:42,2022-02-11 22:50:34,2
"516",2022-02-11 22:50:34,2022-02-12 10:16:53,1
"517",2022-02-12 10:16:53,2022-02-12 22:41:10,2
"518",2022-02-12 22:41:10,2022-02-13 10:08:23,1
"519",2022-02-13 10:08:23,2022-02-13 22:51:20,2
"520",2022-02-13 22:51:20,2022-02-14 10:23:24,1
"521",2022-02-14 10:23:24,2022-02-14 22:34:25,2
"522",2022-02-14 22:34:25,2022-02-15 10:23:04,1
"523",2022-02-15 10:23:04,2022-02-15 22:41:12,2
"524",2022-02-15 22:41:12,2022-02-16 10:21:55,1
"525",2022-02-16 10:21:55,2022-02-16 22:41:26,2
"526",2022-02-16 22:41:26,2022-02-17 10:14:25,1
"527",2022-02-17 10:14:25,2022-02-17 22:52:20,2
"528",2022-02-17 22:52:20,2022-02-18 10:26:56,1
"529",2022-02-18 10:26:56,2022-02-18 22:43:51,2
"530",2022-02-18 22:43:51,2022-02-19 10:15:16,1
"531",2022-02-19 10:15:16,2022-02-19 22:51:14,2
"532",2022-02-19 22:51:14,2022-02-20 10:04:55,1
"533",2022-02-20 10:04:55,2022-02-20 22:56:36,2
"534",2022-02-20 22:56:36,2022-02-21 10:06:57,1
"535",2022-02-21 10:06:57,2022-02-21 22:46:14,2
"536",2022-02-21 22:46:14,2022-02-22 10:09:28,1
"537",2022-02-22 10:09:28,2022-02-22 22:40:33,2
"538",2022-02-22 22:40:33,2022-02-23 10:11:58,1
"539",2022-02-23 10:11:58,2022-02-23 22:31:12,2
"540",2022-02-23 22:31:12,2022-02-24 10:19:49,1
"541",2022-02-24 10:19:49,2022-02-24 22:31:54,2
"542",2022-02-24 22:31:54,2022-02-25 10:27:00,1
"543",2022-02-25 10:27:00,2022-02-25 22:27:51,2
"544",2022-02-25 22:27:51,2022-02-26 10:25:13,1
"545",2022-02-26 10:25:13,2022-02-26 22:24:31,2
"546",2022-02-26 22:24:31,2022-02-27 10:27:01,1
"547",2022-02-27 10:27:01,2022-02-27 22:27:17,2
"548",2022-02-27 22:27:17,2022-02-28 10:22:01,1
"549",2022-02-28 10:22:01,2022-02-28 22:31:32,2
"550",2022-02-28 22:31:32,2022-03-01 10:30:24,1
"551",2022-03-01 10:30:24,2022-03-01 22:26:33,2
"552",2022-03-01 22:26:33,2022-03-02 10:29:32,1
"553",2022-03-02 10:29:32,2022-03-02 22:26:13,2
"554",2022-03-02 22:26:13,2022-03-03 10:33:13,1
"555",2022-03-03 10:33:13,2022-03-03 22:21:44,2
"556",2022-03-03 22:21:44,2022-03-04 10:33:33,1
"557",2022-03-04 10:33:33,2022-03-04 22:19:04,2
"558",2022-03-04 22:19:04,2022-03-05 10:30:11,1
"559",2022-03-05 10:30:11,2022-03-05 22:25:42,2
"560",2022-03-05 22:25:42,2022-03-06 10:26:19,1
"561",2022-03-06 10:26:19,2022-03-06 22:22:20,2
"562",2022-03-06 22:22:20,2022-03-07 10:33:35,1
"563",2022-03-07 10:33:35,2022-03-07 22:22:21,2
"564",2022-03-07 22:22:21,2022-03-08 10:35:28,1
"565",2022-03-08 10:35:28,2022-03-08 22:16:37,2
"566",2022-03-08 22:16:37,2022-03-09 10:34:56,1
"567",2022-03-09 10:34:56,2022-03-09 22:20:39,2
"568",2022-03-09 22:20:39,2022-03-10 10:34:56,1
"569",2022-03-10 10:34:56,2022-03-10 22:15:45,2
"570",2022-03-10 22:15:45,2022-03-11 10:35:33,1
"571",2022-03-11 10:35:33,2022-03-11 22:15:41,2
"572",2022-03-11 22:15:41,2022-03-12 10:37:07,1
"573",2022-03-12 10:37:07,2022-03-12 22:16:39,2
"574",2022-03-12 22:16:39,2022-03-13 10:38:18,1
"575",2022-03-13 10:38:18,2022-03-13 22:17:39,2
"576",2022-03-13 22:17:39,2022-03-14 10:35:29,1
"577",2022-03-14 10:35:29,2022-03-14 22:11:20,2
"578",2022-03-14 22:11:20,2022-03-15 10:35:37,1
"579",2022-03-15 10:35:37,2022-03-15 22:15:56,2
"580",2022-03-15 22:15:56,2022-03-16 10:32:09,1
"581",2022-03-16 10:32:09,2022-03-16 22:14:11,2
"582",2022-03-16 22:14:11,2022-03-17 10:38:20,1
"583",2022-03-17 10:38:20,2022-03-17 22:11:41,2
"584",2022-03-17 22:11:41,2022-03-18 10:30:38,1
"585",2022-03-18 10:30:38,2022-03-18 22:24:12,2
"586",2022-03-18 22:24:12,2022-03-19 10:48:21,1
"587",2022-03-19 10:48:21,2022-03-19 22:27:42,2
"588",2022-03-19 22:27:42,2022-03-20 10:42:12,1
"589",2022-03-20 10:42:12,2022-03-20 22:21:13,2
"590",2022-03-20 22:21:13,2022-03-21 10:46:42,1
"591",2022-03-21 10:46:42,2022-03-21 22:22:07,2
"592",2022-03-21 22:22:07,2022-03-22 10:37:13,1
"593",2022-03-22 10:37:13,2022-03-22 22:32:04,2
"594",2022-03-22 22:32:04,2022-03-23 10:32:13,1
"595",2022-03-23 10:32:13,2022-03-23 22:29:44,2
"596",2022-03-23 22:29:44,2022-03-24 10:34:44,1
"597",2022-03-24 10:34:44,2022-03-24 22:21:02,2
"598",2022-03-24 22:21:02,2022-03-25 10:43:44,1
"599",2022-03-25 10:43:44,2022-03-25 22:22:10,2
"600",2022-03-25 22:22:10,2022-03-26 10:34:45,1
"601",2022-03-26 10:34:45,2022-03-26 22:16:37,2
"602",2022-03-26 22:16:37,2022-03-27 10:30:21,1
"603",2022-03-27 10:30:21,2022-03-27 22:22:53,2
"604",2022-03-27 22:22:53,2022-03-28 10:34:01,1
"605",2022-03-28 10:34:01,2022-03-28 22:21:24,2
"606",2022-03-28 22:21:24,2022-03-29 10:45:08,1
"607",2022-03-29 10:45:08,2022-03-29 22:11:33,2
"608",2022-03-29 22:11:33,2022-03-30 10:49:37,1
"609",2022-03-30 10:49:37,2022-03-30 22:07:00,2
"610",2022-03-30 22:07:00,2022-03-31 10:52:17,1
"611",2022-03-31 10:52:17,2022-03-31 22:19:48,2
"612",2022-03-31 22:19:48,2022-04-01 10:15:42,1
"613",2022-04-01 10:15:42,2022-04-01 22:16:21,2
"614",2022-04-01 22:16:21,2022-04-02 10:28:28,1
"615",2022-04-02 10:28:28,2022-04-02 22:11:05,2
"616",2022-04-02 22:11:05,2022-04-03 10:52:19,1
"617",2022-04-03 10:52:19,2022-04-03 22:05:56,2
"618",2022-04-03 22:05:56,2022-04-04 10:53:49,1
"619",2022-04-04 10:53:49,2022-04-04 22:01:04,2
"620",2022-04-04 22:01:04,2022-04-05 10:50:10,1
"621",2022-04-05 10:50:10,2022-04-05 21:56:43,2
"622",2022-04-05 21:56:43,2022-04-06 10:45:47,1
"623",2022-04-06 10:45:47,2022-04-06 21:57:34,2
"624",2022-04-06 21:57:34,2022-04-07 10:55:47,1
"625",2022-04-07 10:55:47,2022-04-07 21:56:18,2
"626",2022-04-07 21:56:18,2022-04-08 10:54:27,1
"627",2022-04-08 10:54:27,2022-04-08 21:56:35,2
"628",2022-04-08 21:56:35,2022-04-09 10:55:49,1
"629",2022-04-09 10:55:49,2022-04-09 21:56:02,2
"630",2022-04-09 21:56:02,2022-04-10 10:55:12,1
"631",2022-04-10 10:55:12,2022-04-10 21:56:46,2
"632",2022-04-10 21:56:46,2022-04-11 10:54:53,1
"633",2022-04-11 10:54:53,2022-04-11 21:51:36,2
"634",2022-04-11 21:51:36,2022-04-12 10:50:51,1
"635",2022-04-12 10:50:51,2022-04-12 21:56:25,2
"636",2022-04-12 21:56:25,2022-04-13 10:57:24,1
"637",2022-04-13 10:57:24,2022-04-13 21:51:55,2
"638",2022-04-13 21:51:55,2022-04-14 11:00:23,1
"639",2022-04-14 11:00:23,2022-04-14 21:56:09,2
"640",2022-04-14 21:56:09,2022-04-15 10:55:31,1
"641",2022-04-15 10:55:31,2022-04-15 21:57:56,2
"642",2022-04-15 21:57:56,2022-04-16 10:46:56,1
"643",2022-04-16 10:46:56,2022-04-16 21:57:42,2
"644",2022-04-16 21:57:42,2022-04-17 10:45:39,1
"645",2022-04-17 10:45:39,2022-04-17 21:56:57,2
"646",2022-04-17 21:56:57,2022-04-18 10:41:42,1
"647",2022-04-18 10:41:42,2022-04-18 22:06:15,2
"648",2022-04-18 22:06:15,2022-04-19 10:44:25,1
"649",2022-04-19 10:44:25,2022-04-19 22:11:24,2
"650",2022-04-19 22:11:24,2022-04-20 09:55:05,1
"651",2022-04-20 09:55:05,2022-04-20 21:56:43,2
"652",2022-04-20 21:56:43,2022-04-21 10:45:30,1
"653",2022-04-21 10:45:30,2022-04-21 21:53:24,2
"654",2022-04-21 21:53:24,2022-04-22 11:03:09,1
"655",2022-04-22 11:03:09,2022-04-22 21:52:53,2
"656",2022-04-22 21:52:53,2022-04-23 10:59:34,1
"657",2022-04-23 10:59:34,2022-04-23 21:43:50,2
"658",2022-04-23 21:43:50,2022-04-24 10:59:52,1
"659",2022-04-24 10:59:52,2022-04-24 21:51:41,2
"660",2022-04-24 21:51:41,2022-04-25 10:55:45,1
"661",2022-04-25 10:55:45,2022-04-25 21:47:33,2
"662",2022-04-25 21:47:33,2022-04-26 10:49:43,1
"663",2022-04-26 10:49:43,2022-04-26 21:46:48,2
"664",2022-04-26 21:46:48,2022-04-27 11:02:37,1
"665",2022-04-27 11:02:37,2022-04-27 21:57:03,2
"666",2022-04-27 21:57:03,2022-04-28 10:58:37,1
"667",2022-04-28 10:58:37,2022-04-28 21:52:56,2
"668",2022-04-28 21:52:56,2022-04-29 10:54:20,1
"669",2022-04-29 10:54:20,2022-04-29 21:43:54,2
"670",2022-04-29 21:43:54,2022-04-30 10:54:38,1
"671",2022-04-30 10:54:38,2022-04-30 22:21:20,2
"672",2022-04-30 22:21:20,2022-05-01 10:35:26,1
"673",2022-05-01 10:35:26,2022-05-01 22:03:12,2
"674",2022-05-01 22:03:12,2022-05-02 10:45:55,1
"675",2022-05-02 10:45:55,2022-05-02 21:41:24,2
"676",2022-05-02 21:41:24,2022-05-03 11:08:39,1
"677",2022-05-03 11:08:39,2022-05-03 21:46:42,2
"678",2022-05-03 21:46:42,2022-05-04 10:55:29,1
"679",2022-05-04 10:55:29,2022-05-04 21:36:46,2
"680",2022-05-04 21:36:46,2022-05-05 11:03:40,1
"681",2022-05-05 11:03:40,2022-05-05 21:39:31,2
"682",2022-05-05 21:39:31,2022-05-06 04:41:06,1
