"","tFirst","tSecond","type"
"81",2021-07-01 11:33:25,2021-07-01 21:19:17,2
"82",2021-07-01 21:19:17,2021-07-02 11:33:02,1
"83",2021-07-02 11:33:02,2021-07-02 21:22:52,2
"84",2021-07-02 21:22:52,2021-07-03 11:34:07,1
"85",2021-07-03 11:34:07,2021-07-03 21:24:58,2
"86",2021-07-03 21:24:58,2021-07-04 11:30:28,1
"87",2021-07-04 11:30:28,2021-07-04 21:26:35,2
"88",2021-07-04 21:26:35,2021-07-05 11:37:14,1
"89",2021-07-05 11:37:14,2021-07-05 21:21:54,2
"90",2021-07-05 21:21:54,2021-07-06 11:35:30,1
"91",2021-07-06 11:35:30,2021-07-06 21:22:31,2
"92",2021-07-06 21:22:31,2021-07-07 11:33:30,1
"93",2021-07-07 11:33:30,2021-07-07 21:22:32,2
"94",2021-07-07 21:22:32,2021-07-08 11:37:31,1
"95",2021-07-08 11:37:31,2021-07-08 21:22:02,2
"96",2021-07-08 21:22:02,2021-07-09 11:38:02,1
"97",2021-07-09 11:38:02,2021-07-09 21:23:53,2
"98",2021-07-09 21:23:53,2021-07-10 11:35:53,1
"99",2021-07-10 11:35:53,2021-07-10 21:24:58,2
"100",2021-07-10 21:24:58,2021-07-11 11:35:34,1
"101",2021-07-11 11:35:34,2021-07-11 21:25:50,2
"102",2021-07-11 21:25:50,2021-07-12 11:38:04,1
"103",2021-07-12 11:38:04,2021-07-12 21:23:36,2
"104",2021-07-12 21:23:36,2021-07-13 11:40:35,1
"105",2021-07-13 11:40:35,2021-07-13 21:23:37,2
"106",2021-07-13 21:23:37,2021-07-14 11:38:06,1
"107",2021-07-14 11:38:06,2021-07-14 21:28:37,2
"108",2021-07-14 21:28:37,2021-07-15 11:31:32,1
"109",2021-07-15 11:31:32,2021-07-15 21:32:30,2
"110",2021-07-15 21:32:30,2021-07-16 11:24:38,1
"111",2021-07-16 11:24:38,2021-07-16 21:32:39,2
"112",2021-07-16 21:32:39,2021-07-17 11:25:59,1
"113",2021-07-17 11:25:59,2021-07-17 21:37:20,2
"114",2021-07-17 21:37:20,2021-07-18 11:24:39,1
"115",2021-07-18 11:24:39,2021-07-18 21:47:41,2
"116",2021-07-18 21:47:41,2021-07-19 11:24:55,1
"117",2021-07-19 11:24:55,2021-07-19 21:40:56,2
"118",2021-07-19 21:40:56,2021-07-20 11:20:41,1
"119",2021-07-20 11:20:41,2021-07-20 21:43:42,2
"120",2021-07-20 21:43:42,2021-07-21 11:27:27,1
"121",2021-07-21 11:27:27,2021-07-21 21:32:23,2
"122",2021-07-21 21:32:23,2021-07-22 11:27:43,1
"123",2021-07-22 11:27:43,2021-07-22 21:32:44,2
"124",2021-07-22 21:32:44,2021-07-23 11:30:43,1
"125",2021-07-23 11:30:43,2021-07-23 21:37:45,2
"126",2021-07-23 21:37:45,2021-07-24 11:26:24,1
"127",2021-07-24 11:26:24,2021-07-24 17:01:00,2
"128",2021-07-24 17:01:00,2021-07-24 17:02:29,1
"129",2021-07-24 17:02:29,2021-07-24 21:40:10,2
"130",2021-07-24 21:40:10,2021-07-25 11:27:45,1
"131",2021-07-25 11:27:45,2021-07-25 21:33:46,2
"132",2021-07-25 21:33:46,2021-07-26 11:29:46,1
"133",2021-07-26 11:29:46,2021-07-26 21:37:27,2
"134",2021-07-26 21:37:27,2021-07-27 11:19:47,1
"135",2021-07-27 11:19:47,2021-07-27 21:38:48,2
"136",2021-07-27 21:38:48,2021-07-28 11:14:47,1
"137",2021-07-28 11:14:47,2021-07-28 21:40:19,2
"138",2021-07-28 21:40:19,2021-07-29 11:15:48,1
"139",2021-07-29 11:15:48,2021-07-29 21:40:50,2
"140",2021-07-29 21:40:50,2021-07-30 11:21:09,1
"141",2021-07-30 11:21:09,2021-07-30 21:43:50,2
"142",2021-07-30 21:43:50,2021-07-31 11:15:50,1
"143",2021-07-31 11:15:50,2021-07-31 21:42:51,2
"144",2021-07-31 21:42:51,2021-08-01 11:13:21,1
"145",2021-08-01 11:13:21,2021-08-01 21:48:52,2
"146",2021-08-01 21:48:52,2021-08-02 11:09:52,1
"147",2021-08-02 11:09:52,2021-08-02 21:40:23,2
"148",2021-08-02 21:40:23,2021-08-03 11:16:12,1
"149",2021-08-03 11:16:12,2021-08-03 21:48:54,2
"150",2021-08-03 21:48:54,2021-08-04 10:54:53,1
"151",2021-08-04 10:54:53,2021-08-04 21:47:55,2
"152",2021-08-04 21:47:55,2021-08-05 11:00:54,1
"153",2021-08-05 11:00:54,2021-08-05 21:50:55,2
"154",2021-08-05 21:50:55,2021-08-06 10:55:55,1
"155",2021-08-06 10:55:55,2021-08-06 21:58:56,2
"156",2021-08-06 21:58:56,2021-08-07 11:09:56,1
"157",2021-08-07 11:09:56,2021-08-07 21:53:57,2
"158",2021-08-07 21:53:57,2021-08-08 11:12:57,1
"159",2021-08-08 11:12:57,2021-08-08 21:45:58,2
"160",2021-08-08 21:45:58,2021-08-09 10:54:57,1
"161",2021-08-09 10:54:57,2021-08-09 21:47:39,2
"162",2021-08-09 21:47:39,2021-08-10 11:09:58,1
"163",2021-08-10 11:09:58,2021-08-10 21:52:40,2
"164",2021-08-10 21:52:40,2021-08-11 11:09:59,1
"165",2021-08-11 11:09:59,2021-08-11 21:47:40,2
"166",2021-08-11 21:47:40,2021-08-12 11:06:20,1
"167",2021-08-12 11:06:20,2021-08-12 21:52:07,2
"168",2021-08-12 21:52:07,2021-08-13 11:14:11,1
"169",2021-08-13 11:14:11,2021-08-13 21:46:02,2
"170",2021-08-13 21:46:02,2021-08-14 11:11:31,1
"171",2021-08-14 11:11:31,2021-08-14 21:49:03,2
"172",2021-08-14 21:49:03,2021-08-15 11:11:45,1
"173",2021-08-15 11:11:45,2021-08-15 21:40:34,2
"174",2021-08-15 21:40:34,2021-08-16 11:13:39,1
"175",2021-08-16 11:13:39,2021-08-16 21:49:04,2
"176",2021-08-16 21:49:04,2021-08-17 11:15:04,1
"177",2021-08-17 11:15:04,2021-08-17 21:48:05,2
"178",2021-08-17 21:48:05,2021-08-18 11:11:41,1
"179",2021-08-18 11:11:41,2021-08-18 21:46:06,2
"180",2021-08-18 21:46:06,2021-08-19 11:08:36,1
"181",2021-08-19 11:08:36,2021-08-19 21:45:37,2
"182",2021-08-19 21:45:37,2021-08-20 11:11:26,1
"183",2021-08-20 11:11:26,2021-08-20 21:44:08,2
"184",2021-08-20 21:44:08,2021-08-21 11:09:43,1
"185",2021-08-21 11:09:43,2021-08-21 21:48:09,2
"186",2021-08-21 21:48:09,2021-08-22 11:10:08,1
"187",2021-08-22 11:10:08,2021-08-22 21:48:09,2
"188",2021-08-22 21:48:09,2021-08-23 11:06:52,1
"189",2021-08-23 11:06:52,2021-08-23 21:45:40,2
"190",2021-08-23 21:45:40,2021-08-24 11:01:10,1
"191",2021-08-24 11:01:10,2021-08-24 21:49:11,2
"192",2021-08-24 21:49:11,2021-08-25 11:02:00,1
"193",2021-08-25 11:02:00,2021-08-25 21:47:42,2
"194",2021-08-25 21:47:42,2021-08-26 11:00:11,1
"195",2021-08-26 11:00:11,2021-08-26 21:52:37,2
"196",2021-08-26 21:52:37,2021-08-27 10:56:12,1
"197",2021-08-27 10:56:12,2021-08-27 21:52:53,2
"198",2021-08-27 21:52:53,2021-08-28 11:01:33,1
"199",2021-08-28 11:01:33,2021-08-28 21:48:38,2
"200",2021-08-28 21:48:38,2021-08-29 10:57:04,1
"201",2021-08-29 10:57:04,2021-08-29 21:50:45,2
"202",2021-08-29 21:50:45,2021-08-30 11:01:15,1
"203",2021-08-30 11:01:15,2021-08-30 21:51:31,2
"204",2021-08-30 21:51:31,2021-08-31 10:50:15,1
"205",2021-08-31 10:50:15,2021-08-31 21:54:17,2
"206",2021-08-31 21:54:17,2021-09-01 10:58:01,1
"207",2021-09-01 10:58:01,2021-09-01 21:51:18,2
"208",2021-09-01 21:51:18,2021-09-02 10:58:47,1
"209",2021-09-02 10:58:47,2021-09-02 14:05:42,2
"210",2021-09-02 14:05:42,2021-09-02 14:08:53,1
"211",2021-09-02 14:08:53,2021-09-02 21:51:33,2
"212",2021-09-02 21:51:33,2021-09-03 10:56:18,1
"213",2021-09-03 10:56:18,2021-09-03 21:52:59,2
"214",2021-09-03 21:52:59,2021-09-04 10:58:49,1
"215",2021-09-04 10:58:49,2021-09-04 21:48:00,2
"216",2021-09-04 21:48:00,2021-09-05 10:55:19,1
"217",2021-09-05 10:55:19,2021-09-05 21:52:38,2
"218",2021-09-05 21:52:38,2021-09-06 10:48:50,1
"219",2021-09-06 10:48:50,2021-09-06 21:46:37,2
"220",2021-09-06 21:46:37,2021-09-07 10:51:57,1
"221",2021-09-07 10:51:57,2021-09-07 21:52:39,2
"222",2021-09-07 21:52:39,2021-09-08 10:50:22,1
"223",2021-09-08 10:50:22,2021-09-08 21:53:03,2
"224",2021-09-08 21:53:03,2021-09-09 10:51:23,1
"225",2021-09-09 10:51:23,2021-09-09 21:52:54,2
"226",2021-09-09 21:52:54,2021-09-10 10:45:24,1
"227",2021-09-10 10:45:24,2021-09-10 22:00:55,2
"228",2021-09-10 22:00:55,2021-09-11 10:48:24,1
"229",2021-09-11 10:48:24,2021-09-11 21:58:26,2
"230",2021-09-11 21:58:26,2021-09-12 10:47:01,1
"231",2021-09-12 10:47:01,2021-09-12 21:56:27,2
"232",2021-09-12 21:56:27,2021-09-13 10:45:26,1
"233",2021-09-13 10:45:26,2021-09-13 21:54:47,2
"234",2021-09-13 21:54:47,2021-09-14 10:40:07,1
"235",2021-09-14 10:40:07,2021-09-14 22:05:58,2
"236",2021-09-14 22:05:58,2021-09-15 10:36:28,1
"237",2021-09-15 10:36:28,2021-09-15 22:10:53,2
"238",2021-09-15 22:10:53,2021-09-16 10:55:43,1
"239",2021-09-16 10:55:43,2021-09-16 22:17:33,2
"240",2021-09-16 22:17:33,2021-09-17 10:53:59,1
"241",2021-09-17 10:53:59,2021-09-17 22:14:31,2
"242",2021-09-17 22:14:31,2021-09-18 10:52:00,1
"243",2021-09-18 10:52:00,2021-09-18 22:12:53,2
"244",2021-09-18 22:12:53,2021-09-19 10:55:31,1
"245",2021-09-19 10:55:31,2021-09-19 22:14:32,2
"246",2021-09-19 22:14:32,2021-09-20 10:54:08,1
"247",2021-09-20 10:54:08,2021-09-20 22:17:38,2
"248",2021-09-20 22:17:38,2021-09-21 10:46:53,1
"249",2021-09-21 10:46:53,2021-09-21 22:14:54,2
"250",2021-09-21 22:14:54,2021-09-22 10:45:33,1
"251",2021-09-22 10:45:33,2021-09-22 22:16:50,2
"252",2021-09-22 22:16:50,2021-09-23 10:39:04,1
"253",2021-09-23 10:39:04,2021-09-23 22:14:18,2
"254",2021-09-23 22:14:18,2021-09-24 10:38:35,1
"255",2021-09-24 10:38:35,2021-09-24 22:13:36,2
"256",2021-09-24 22:13:36,2021-09-25 10:39:06,1
"257",2021-09-25 10:39:06,2021-09-25 22:42:43,2
"258",2021-09-25 22:42:43,2021-09-26 10:53:37,1
"259",2021-09-26 10:53:37,2021-09-26 22:37:39,2
"260",2021-09-26 22:37:39,2021-09-27 10:52:13,1
"261",2021-09-27 10:52:13,2021-09-27 22:24:39,2
"262",2021-09-27 22:24:39,2021-09-28 10:52:35,1
"263",2021-09-28 10:52:35,2021-09-28 22:27:50,2
"264",2021-09-28 22:27:50,2021-09-29 10:54:15,1
"265",2021-09-29 10:54:15,2021-09-29 22:23:20,2
"266",2021-09-29 22:23:20,2021-09-30 10:44:10,1
"267",2021-09-30 10:44:10,2021-09-30 22:19:05,2
"268",2021-09-30 22:19:05,2021-10-01 10:31:11,1
"269",2021-10-01 10:31:11,2021-10-01 22:27:54,2
"270",2021-10-01 22:27:54,2021-10-02 10:47:35,1
"271",2021-10-02 10:47:35,2021-10-02 22:30:33,2
"272",2021-10-02 22:30:33,2021-10-03 10:44:12,1
"273",2021-10-03 10:44:12,2021-10-03 22:22:54,2
"274",2021-10-03 22:22:54,2021-10-04 10:46:43,1
"275",2021-10-04 10:46:43,2021-10-04 22:24:45,2
"276",2021-10-04 22:24:45,2021-10-05 10:47:02,1
"277",2021-10-05 10:47:02,2021-10-05 22:28:25,2
"278",2021-10-05 22:28:25,2021-10-06 10:27:28,1
"279",2021-10-06 10:27:28,2021-10-06 22:36:46,2
"280",2021-10-06 22:36:46,2021-10-07 10:43:31,1
"281",2021-10-07 10:43:31,2021-10-07 22:38:04,2
"282",2021-10-07 22:38:04,2021-10-08 10:29:16,1
"283",2021-10-08 10:29:16,2021-10-08 22:38:00,2
"284",2021-10-08 22:38:00,2021-10-09 10:45:47,1
"285",2021-10-09 10:45:47,2021-10-09 22:29:13,2
"286",2021-10-09 22:29:13,2021-10-10 10:37:35,1
"287",2021-10-10 10:37:35,2021-10-10 22:27:04,2
"288",2021-10-10 22:27:04,2021-10-11 10:39:19,1
"289",2021-10-11 10:39:19,2021-10-11 22:29:50,2
"290",2021-10-11 22:29:50,2021-10-12 10:32:46,1
"291",2021-10-12 10:32:46,2021-10-12 22:39:51,2
"292",2021-10-12 22:39:51,2021-10-13 10:37:38,1
"293",2021-10-13 10:37:38,2021-10-13 22:31:16,2
"294",2021-10-13 22:31:16,2021-10-14 10:27:27,1
"295",2021-10-14 10:27:27,2021-10-14 22:29:53,2
"296",2021-10-14 22:29:53,2021-10-15 10:26:28,1
"297",2021-10-15 10:26:28,2021-10-15 22:37:09,2
"298",2021-10-15 22:37:09,2021-10-16 10:31:53,1
"299",2021-10-16 10:31:53,2021-10-16 22:52:57,2
"300",2021-10-16 22:52:57,2021-10-17 10:27:39,1
"301",2021-10-17 10:27:39,2021-10-17 22:28:10,2
"302",2021-10-17 22:28:10,2021-10-18 10:37:50,1
"303",2021-10-18 10:37:50,2021-10-18 22:33:13,2
"304",2021-10-18 22:33:13,2021-10-19 10:40:35,1
"305",2021-10-19 10:40:35,2021-10-19 22:29:57,2
"306",2021-10-19 22:29:57,2021-10-20 10:36:56,1
"307",2021-10-20 10:36:56,2021-10-20 22:32:13,2
"308",2021-10-20 22:32:13,2021-10-21 10:30:57,1
"309",2021-10-21 10:30:57,2021-10-21 22:32:13,2
"310",2021-10-21 22:32:13,2021-10-22 10:30:38,1
"311",2021-10-22 10:30:38,2021-10-22 22:27:14,2
"312",2021-10-22 22:27:14,2021-10-23 10:40:34,1
"313",2021-10-23 10:40:34,2021-10-23 22:28:24,2
"314",2021-10-23 22:28:24,2021-10-24 10:39:00,1
"315",2021-10-24 10:39:00,2021-10-24 22:43:24,2
"316",2021-10-24 22:43:24,2021-10-25 10:36:00,1
"317",2021-10-25 10:36:00,2021-10-25 22:48:22,2
"318",2021-10-25 22:48:22,2021-10-26 10:29:31,1
"319",2021-10-26 10:29:31,2021-10-26 23:04:15,2
"320",2021-10-26 23:04:15,2021-10-27 10:32:57,1
"321",2021-10-27 10:32:57,2021-10-27 22:27:03,2
"322",2021-10-27 22:27:03,2021-10-28 10:29:33,1
"323",2021-10-28 10:29:33,2021-10-28 22:33:10,2
"324",2021-10-28 22:33:10,2021-10-29 10:38:49,1
"325",2021-10-29 10:38:49,2021-10-29 22:28:45,2
"326",2021-10-29 22:28:45,2021-10-30 10:39:40,1
"327",2021-10-30 10:39:40,2021-10-30 22:34:51,2
"328",2021-10-30 22:34:51,2021-10-31 10:39:41,1
"329",2021-10-31 10:39:41,2021-10-31 22:24:31,2
"330",2021-10-31 22:24:31,2021-11-01 10:32:53,1
"331",2021-11-01 10:32:53,2021-11-01 22:30:07,2
"332",2021-11-01 22:30:07,2021-11-02 10:31:07,1
"333",2021-11-02 10:31:07,2021-11-02 22:40:08,2
"334",2021-11-02 22:40:08,2021-11-03 10:37:26,1
"335",2021-11-03 10:37:26,2021-11-03 22:28:49,2
"336",2021-11-03 22:28:49,2021-11-04 10:32:59,1
"337",2021-11-04 10:32:59,2021-11-04 22:31:00,2
"338",2021-11-04 22:31:00,2021-11-05 10:35:44,1
"339",2021-11-05 10:35:44,2021-11-05 22:30:11,2
"340",2021-11-05 22:30:11,2021-11-06 10:35:10,1
"341",2021-11-06 10:35:10,2021-11-06 22:37:12,2
"342",2021-11-06 22:37:12,2021-11-07 10:34:11,1
"343",2021-11-07 10:34:11,2021-11-07 22:29:12,2
"344",2021-11-07 22:29:12,2021-11-08 10:29:48,1
"345",2021-11-08 10:29:48,2021-11-08 22:35:13,2
"346",2021-11-08 22:35:13,2021-11-09 10:33:58,1
"347",2021-11-09 10:33:58,2021-11-09 22:32:29,2
"348",2021-11-09 22:32:29,2021-11-10 10:35:48,1
"349",2021-11-10 10:35:48,2021-11-10 22:49:15,2
"350",2021-11-10 22:49:15,2021-11-11 10:22:43,1
"351",2021-11-11 10:22:43,2021-11-11 22:42:31,2
"352",2021-11-11 22:42:31,2021-11-12 10:34:51,1
"353",2021-11-12 10:34:51,2021-11-12 22:34:24,2
"354",2021-11-12 22:34:24,2021-11-13 10:17:16,1
"355",2021-11-13 10:17:16,2021-11-13 22:45:17,2
"356",2021-11-13 22:45:17,2021-11-14 10:27:37,1
"357",2021-11-14 10:27:37,2021-11-14 22:39:18,2
"358",2021-11-14 22:39:18,2021-11-15 10:18:13,1
"359",2021-11-15 10:18:13,2021-11-15 22:41:19,2
"360",2021-11-15 22:41:19,2021-11-16 10:23:10,1
"361",2021-11-16 10:23:10,2021-11-16 22:44:20,2
"362",2021-11-16 22:44:20,2021-11-17 10:27:09,1
"363",2021-11-17 10:27:09,2021-11-17 22:58:51,2
"364",2021-11-17 22:58:51,2021-11-18 10:28:10,1
"365",2021-11-18 10:28:10,2021-11-18 22:40:21,2
"366",2021-11-18 22:40:21,2021-11-19 10:29:51,1
"367",2021-11-19 10:29:51,2021-11-19 22:49:22,2
"368",2021-11-19 22:49:22,2021-11-20 10:28:10,1
"369",2021-11-20 10:28:10,2021-11-20 22:34:23,2
"370",2021-11-20 22:34:23,2021-11-21 10:29:07,1
"371",2021-11-21 10:29:07,2021-11-21 22:35:24,2
"372",2021-11-21 22:35:24,2021-11-22 10:23:18,1
"373",2021-11-22 10:23:18,2021-11-22 22:41:25,2
"374",2021-11-22 22:41:25,2021-11-23 10:27:12,1
"375",2021-11-23 10:27:12,2021-11-23 22:48:29,2
"376",2021-11-23 22:48:29,2021-11-24 10:22:55,1
"377",2021-11-24 10:22:55,2021-11-24 22:40:26,2
"378",2021-11-24 22:40:26,2021-11-25 10:34:56,1
"379",2021-11-25 10:34:56,2021-11-25 22:55:27,2
"380",2021-11-25 22:55:27,2021-11-26 10:31:27,1
"381",2021-11-26 10:31:27,2021-11-26 22:55:28,2
"382",2021-11-26 22:55:28,2021-11-27 10:18:19,1
"383",2021-11-27 10:18:19,2021-11-27 23:00:29,2
"384",2021-11-27 23:00:29,2021-11-28 10:26:43,1
"385",2021-11-28 10:26:43,2021-11-28 23:03:32,2
"386",2021-11-28 23:03:32,2021-11-29 10:31:29,1
"387",2021-11-29 10:31:29,2021-11-29 23:33:32,2
"388",2021-11-29 23:33:32,2021-11-30 10:20:06,1
"389",2021-11-30 10:20:06,2021-11-30 22:45:31,2
"390",2021-11-30 22:45:31,2021-12-01 10:31:31,1
"391",2021-12-01 10:31:31,2021-12-01 22:44:12,2
"392",2021-12-01 22:44:12,2021-12-02 10:35:01,1
"393",2021-12-02 10:35:01,2021-12-02 22:42:33,2
"394",2021-12-02 22:42:33,2021-12-03 10:33:23,1
"395",2021-12-03 10:33:23,2021-12-03 22:48:37,2
"396",2021-12-03 22:48:37,2021-12-04 10:36:33,1
"397",2021-12-04 10:36:33,2021-12-04 22:58:37,2
"398",2021-12-04 22:58:37,2021-12-05 10:31:34,1
"399",2021-12-05 10:31:34,2021-12-05 22:42:50,2
"400",2021-12-05 22:42:50,2021-12-06 10:38:11,1
"401",2021-12-06 10:38:11,2021-12-06 22:45:36,2
"402",2021-12-06 22:45:36,2021-12-07 10:27:12,1
"403",2021-12-07 10:27:12,2021-12-07 22:50:37,2
"404",2021-12-07 22:50:37,2021-12-08 10:40:06,1
"405",2021-12-08 10:40:06,2021-12-08 22:50:38,2
"406",2021-12-08 22:50:38,2021-12-09 10:45:47,1
"407",2021-12-09 10:45:47,2021-12-09 22:49:03,2
"408",2021-12-09 22:49:03,2021-12-10 10:43:08,1
"409",2021-12-10 10:43:08,2021-12-10 22:53:47,2
"410",2021-12-10 22:53:47,2021-12-11 10:37:39,1
"411",2021-12-11 10:37:39,2021-12-11 22:50:40,2
"412",2021-12-11 22:50:40,2021-12-12 10:41:40,1
"413",2021-12-12 10:41:40,2021-12-12 22:52:05,2
"414",2021-12-12 22:52:05,2021-12-13 10:26:20,1
"415",2021-12-13 10:26:20,2021-12-13 23:03:55,2
"416",2021-12-13 23:03:55,2021-12-14 10:42:41,1
"417",2021-12-14 10:42:41,2021-12-14 22:44:23,2
"418",2021-12-14 22:44:23,2021-12-15 10:43:04,1
"419",2021-12-15 10:43:04,2021-12-15 22:47:14,2
"420",2021-12-15 22:47:14,2021-12-16 10:38:33,1
"421",2021-12-16 10:38:33,2021-12-16 22:53:54,2
"422",2021-12-16 22:53:54,2021-12-17 10:32:02,1
"423",2021-12-17 10:32:02,2021-12-17 22:50:45,2
"424",2021-12-17 22:50:45,2021-12-18 10:38:31,1
"425",2021-12-18 10:38:31,2021-12-18 22:59:46,2
"426",2021-12-18 22:59:46,2021-12-19 10:28:25,1
"427",2021-12-19 10:28:25,2021-12-19 22:49:17,2
"428",2021-12-19 22:49:17,2021-12-20 10:41:46,1
"429",2021-12-20 10:41:46,2021-12-20 22:49:48,2
"430",2021-12-20 22:49:48,2021-12-21 10:40:17,1
"431",2021-12-21 10:40:17,2021-12-21 22:54:48,2
"432",2021-12-21 22:54:48,2021-12-22 10:36:48,1
"433",2021-12-22 10:36:48,2021-12-22 22:53:54,2
"434",2021-12-22 22:53:54,2021-12-23 10:41:49,1
"435",2021-12-23 10:41:49,2021-12-23 22:55:50,2
"436",2021-12-23 22:55:50,2021-12-24 10:41:49,1
"437",2021-12-24 10:41:49,2021-12-24 22:49:31,2
"438",2021-12-24 22:49:31,2021-12-25 10:41:50,1
"439",2021-12-25 10:41:50,2021-12-25 22:52:52,2
"440",2021-12-25 22:52:52,2021-12-26 10:38:11,1
"441",2021-12-26 10:38:11,2021-12-26 22:53:08,2
"442",2021-12-26 22:53:08,2021-12-27 10:45:22,1
"443",2021-12-27 10:45:22,2021-12-27 22:52:53,2
"444",2021-12-27 22:52:53,2021-12-28 10:42:53,1
"445",2021-12-28 10:42:53,2021-12-28 22:54:18,2
"446",2021-12-28 22:54:18,2021-12-29 10:33:14,1
"447",2021-12-29 10:33:14,2021-12-29 22:53:10,2
"448",2021-12-29 22:53:10,2021-12-30 10:41:54,1
"449",2021-12-30 10:41:54,2021-12-30 22:59:56,2
"450",2021-12-30 22:59:56,2021-12-31 10:46:55,1
